,country,co2_gdp_2019_1,co2_gdp_2019_1_ci,co2_gdp_2020_1,co2_gdp_2020_1_ci,co2_gdp_2021_1,co2_gdp_2021_1_ci,co2_gdp_2019_2,co2_gdp_2019_2_ci,co2_gdp_2020_2,co2_gdp_2020_2_ci,co2_gdp_2021_2,co2_gdp_2021_2_ci,co2,gdp,co2_2019_1,co2_2019_1_ci,co2_2020_1,co2_2020_1_ci,co2_2021_1,co2_2021_1_ci,co2_2019_2,co2_2019_2_ci,co2_2020_2,co2_2020_2_ci,co2_2021_2,co2_2021_2_ci,imf region,gdp_2019,gdp_2020,gdp_2021,co2_change_2020_1,co2_change_2020_2,co2_change_2021_1,co2_change_2021_2
83,Kenya,0.3069837905727302,0.046576471999404345,0.3214020013646207,0.09819554066040964,0.30473371443079234,0.04778142802930596,0.2989819769766545,0.03091434399981363,0.2992770046520413,0.035405877265127506,0.29957203232742813,0.04001377518909577,18.486238875865652,61781234460.4106,19.553778504687926,2.966756046978901,20.14461270863656,6.15463229202179,19.882984792425702,3.1175986176706267,19.04409136322176,1.9691340512223838,18.757877442327075,2.2191451269351856,19.546200111556942,2.6107819578099822,Sub-Saharan Africa,63696452728.68332,62677309485.02438,65247079173.91038,3.02,-1.5,-1.3,4.2
84,Kiribati,0.3213919648817236,0.032684942788095195,0.336161726444907,0.04089618940660883,0.3093175698161806,0.04492539105877841,0.32519554349982593,0.03519873652876093,0.3233220403552979,0.04031274755291686,0.32144853721077027,0.04555925011436379,0.06957617220534097,204157847.11985186,0.06922349967162467,0.00703989636825996,0.07312875441806059,0.008896573156553345,0.07300863661920995,0.01060379968954056,0.0700427392668588,0.007581333675958509,0.07033560404730922,0.008769650985825946,0.07587192495707389,0.010753410283870946,Emerging Developing Asia,215386528.71144372,217540393.99855816,236031327.4884356,5.64,0.42,-0.16,7.87
85,Kosovo,0.9998284212787755,0.08210733169368356,0.5123303892186066,0.3024808431399436,1.061811148973485,0.07993900466826775,1.1040590960163001,0.1103282540226429,1.0730396366913197,0.1263578040289337,1.0420201773663393,0.14280264053195624,8.886763384118124,7678890905.233475,7.838802411741513,0.6437336006901228,3.807875093042334,2.24817674874166,8.22332731751373,0.6190974745922915,8.655986287615894,0.864989797559261,7.975324111919141,0.9391493163369559,8.070053698551906,1.1059526508407886,Emerging Developing Europe,7840147614.243376,7432459938.302721,7744623255.711435,-51.42,-7.86,115.96,1.19
86,Kuwait,0.6800483986242329,0.06345903547890286,0.6851416450321789,0.07667485541897656,0.6641683200763754,0.08407380267048647,0.6803880162033646,0.0612090667884887,0.675735614762683,0.0701021087896253,0.6710832133220013,0.07922554779231872,98.06186698483481,136995115143.0565,94.28126837644652,8.7979008067672,92.32774429800575,10.332485985255415,93.08149607067934,11.782729010652067,94.32835263719656,8.485967270317902,91.06021434434116,9.446761296746924,94.05060072234035,11.103258455146003,Middle East Central Asia,138639056524.77316,134757162942.07956,140147449459.76276,-2.07,-3.46,0.82,3.28
87,Kyrgyzstan,1.5813835287532563,0.4305996193616439,1.569644436172723,0.6301631451191206,1.5990613309123118,0.48037753395021054,1.5967860236871818,0.3320395081071752,1.6011869823589215,0.38028140177635583,1.6055879410306613,0.4297731251044874,10.081204946611376,6866563411.746807,10.988974321817878,2.9922204665178156,10.601992616811119,4.25636842202919,11.232713266016866,3.3744441154239233,11.096005676478743,2.3073299816746142,10.81504331420148,2.5685693657948,11.278559875300251,3.018970061007266,Middle East Central Asia,6948962172.687769,6754391231.8525095,7024566881.126612,-3.52,-2.53,5.95,4.29
88,Laos,1.9909506941484787,0.6782674566655047,3.6567831862143896,2.8801192496780117,1.1131953092196216,1.3764740376914184,1.6400628690235521,0.4416867632840722,1.7921760468703383,0.5058592648964817,1.9442892247171244,0.5716943193173605,19.3198261655841,12608863058.247515,26.484324014444255,9.022551459249044,49.13024985967918,38.695479375368286,16.22747195444291,20.065386242343113,21.816691169168397,5.875472148098372,24.078555520384533,6.796408431292953,28.34264446150125,8.333805807841857,Emerging Developing Asia,13302350526.451128,13435374031.715641,14577380824.411469,85.51,10.37,-66.97,17.71
89,Latvia,0.20964496069995597,0.03868012799756873,0.18996065219980324,0.06546216497312492,0.18817848415476204,0.045426092906723364,0.21518820750428702,0.030220802346805353,0.20400444431751552,0.03461157120957753,0.19282068113074402,0.03911609417138981,7.190643746476621,31342821682.525322,6.649714995297054,1.2268924867388726,5.573448456569446,1.9206609269239785,5.780654120803524,1.3954439708276765,6.825540883380995,0.9585716816874682,5.985493533254685,1.0155040315115489,5.9232577516028995,1.2016071442876541,EU,31718935542.715622,29340015377.01196,30718996099.731514,-16.19,-12.31,3.72,-1.04
90,Lebanon,0.5870577658856289,0.04393945639544561,0.5754806506135438,0.04057691037280586,0.6128665826257124,0.07849732069746707,0.5728098851382981,0.03599006358877388,0.5753749500476362,0.04121904622001704,0.5779400149569733,0.04658349902214132,24.227143241475346,42804183084.57712,25.43007042929756,1.903362046621696,24.230574783417943,1.7084881311301907,26.836895260696096,3.4373294833236896,24.812883106468686,1.559011574332403,24.226124268071953,1.7355252185637566,25.30749120292256,2.0398509554524633,Middle East Central Asia,43317833281.59204,42104933949.707466,43789131307.69576,-4.72,-2.36,10.76,4.46
91,Lesotho,0.7997195532184763,0.09093914172223394,0.8472686752861778,0.08431032761357748,0.7516448889794118,0.13140387388200658,0.8439713332267722,0.08126860681049208,0.834833027597373,0.09307609174130704,0.8256947219679702,0.10518947977296378,2.6593261216831823,2976000396.1029687,2.4537446440711084,0.2790246043620178,2.558043341887186,0.254546731745268,2.362382335678427,0.41299581098737576,2.58952045166388,0.24935292364658246,2.520498078265045,0.2810120139131923,2.5951172614086273,0.33060527991118877,Sub-Saharan Africa,3068256408.38216,3019164305.8480453,3142950042.3878155,4.25,-2.67,-7.65,2.96
92,Liberia,0.6216976415984224,0.0874438121294775,0.6628308732479343,0.08193568199437917,0.68362972991191,0.12570266890997595,0.6294423821250064,0.06586384564528003,0.6630818323482401,0.07543317869357347,0.6967212825714739,0.08525042979297093,1.558471336552095,2608374061.7908874,1.6718902227031711,0.23515684273674642,1.7539869802059884,0.21681868668583051,1.8831950643731616,0.34627318753428643,1.6927176395974635,0.17712327053526647,1.7546510696626905,0.19961172396173077,1.9192583692218976,0.23483938980023672,Sub-Saharan Africa,2689233657.706405,2646205919.183102,2754700361.8696094,4.91,3.66,7.37,9.38
93,Libya,1.3841281873285305,0.3226799670420679,1.440862920855356,0.3707017108534443,1.4622549717784477,0.416860201627945,1.35835998071569,0.39208734742706686,1.3996201241518804,0.44905356880042846,1.4408802675880708,0.5074956458588982,54.015673806661134,50334718705.9389,70.5057393976884,16.436909437581374,71.34065439361284,18.354350198294412,75.29582035164256,21.46536100701523,69.1931395410976,19.972433616989935,69.29862245340438,22.233742705372727,74.19517380377637,26.132447293618853,Middle East Central Asia,50938735330.41017,49512450741.15869,51492948770.80503,1.18,0.15,5.54,7.07
94,Lithuania,0.2476178288591208,0.021207009736625648,0.22358233005940092,0.03474033170861818,0.22723571525187364,0.02515069968026923,0.25534213358954005,0.02030888693342761,0.24413889513712306,0.023259557380912593,0.23293565668470606,0.026286672494201163,13.554462661870364,49398523336.84744,12.378738558686976,1.0601661049640063,10.338884648095613,1.6064609492018285,11.001692075197502,1.2176794173899512,12.76488663714335,1.0152677734278357,11.289460460786959,1.0755674684270735,11.277656618980481,1.2726779157150148,EU,49991305616.88961,46241957695.622894,48415329707.31716,-16.48,-11.56,6.41,-0.1
95,Luxembourg,0.12327506468535183,0.016313165852539224,0.11416698012100884,0.036141652020128215,0.10426056479300552,0.017570738820214593,0.1231376977652161,0.01226401724324365,0.11368095561947911,0.014045851637543655,0.10422421347373856,0.01587384900978364,9.581686827511671,67301206244.26349,8.39611927980175,1.1110704884130822,7.192595002530126,2.276947900589349,6.877203069325485,1.1589956296956758,8.38676338086548,0.8352877517171935,7.161975138563289,0.8848979117026273,6.874805274867597,1.0470659098080872,EU,68108820719.19466,63000659165.25504,65961690146.02203,-14.33,-14.6,-4.38,-4.01
